snapshot_date,axis,keyword,search_index
2026-04-10,alimentacao,suplementos alimentares,4
2026-04-10,saude-mental,TDAH adulto,2
2026-04-10,menopausa,terapia hormonal,1
2026-04-10,saude-mental,terapia online,54
2026-04-10,alimentacao,ultraprocessados,1
2026-04-10,emergentes,vírus nipah,1
2026-04-11,alimentacao,açúcar e saúde,53
2026-04-11,saude-mental,alcoolismo,53
2026-04-11,alimentacao,alergias alimentares,1
2026-04-11,alimentacao,alimentação plant-based,1
2026-04-11,saude-mental,alzheimer,48
2026-04-11,alimentacao,anemia,42
2026-04-11,saude-mental,anorexia nervosa,20
2026-04-11,saude-mental,ansiedade,51
2026-04-11,saude-mental,automutilação,19
2026-04-11,emergentes,avc,42
2026-04-11,saude-mental,burnout,27
2026-04-11,emergentes,calor extremo e saúde,1
2026-04-11,menopausa,cancro da mama,50
2026-04-11,emergentes,candida auris,1
2026-04-11,menopausa,candidíase,18
2026-04-11,alimentacao,colesterol alto,11
2026-04-11,saude-mental,competências socioemocionais,1
2026-04-11,saude-mental,demência,47
2026-04-11,emergentes,dengue europa,56
2026-04-11,saude-mental,dependências,1
2026-04-11,saude-mental,depressão,4
2026-04-11,saude-mental,desinstitucionalização saúde mental,1
2026-04-11,alimentacao,diabetes tipo 2,12
2026-04-11,alimentacao,dieta cetogénica,1
2026-04-11,alimentacao,dieta mediterrânica,1
2026-04-11,alimentacao,doença celíaca,2
2026-04-11,emergentes,doenças cardiovasculares,1
2026-04-11,menopausa,doenças da tiroide,1
2026-04-11,menopausa,endometriose,38
2026-04-11,saude-mental,enxaqueca,37
2026-04-11,saude-mental,equipas comunitárias saúde mental,1
2026-04-11,menopausa,fitoterapia menopausa,1
2026-04-11,saude-mental,fobia social,1
2026-04-11,emergentes,gripe aviária H5N1,1
2026-04-11,menopausa,incontinência urinária,5
2026-04-11,saude-mental,insónia,5
2026-04-11,alimentacao,intolerância à lactose,1
2026-04-11,alimentacao,intolerância ao glúten,1
2026-04-11,alimentacao,jejum intermitente,17
2026-04-11,menopausa,libido menopausa,1
2026-04-11,saude-mental,literacia em saúde mental,1
2026-04-11,emergentes,long covid,60
2026-04-11,emergentes,lúpus,59
2026-04-11,menopausa,menopausa masculina,13
2026-04-11,menopausa,menopausa precoce,1
2026-04-11,menopausa,menopausa sintomas,39
2026-04-11,emergentes,microplásticos sangue,1
2026-04-11,emergentes,mpox portugal,1
2026-04-11,alimentacao,obesidade infantil,1
2026-04-11,menopausa,osteoporose,20
2026-04-11,saude-mental,pânico,29
2026-04-11,saude-mental,perturbação bipolar,1
2026-04-11,saude-mental,perturbação obsessivo-compulsiva,1
2026-04-11,saude-mental,perturbações do espectro do autismo,1
2026-04-11,menopausa,peso na menopausa,1
2026-04-11,emergentes,poluição e saúde,1
2026-04-11,alimentacao,pré-diabetes,1
2026-04-11,saude-mental,prevenção suicídio,1
2026-04-11,saude-mental,PTSD,21
2026-04-11,saude-mental,reabilitação psicossocial,1
2026-04-11,alimentacao,refluxo gastroesofágico,46
2026-04-11,emergentes,resistência antibióticos,1
2026-04-11,emergentes,sarampo surto,1
2026-04-11,saude-mental,saúde mental ensino superior,1
2026-04-11,saude-mental,saúde mental escolar,1
2026-04-11,saude-mental,saúde mental jovens,1
2026-04-11,saude-mental,saúde mental no trabalho,1
2026-04-11,saude-mental,saúde mental sem-abrigo,1
2026-04-11,menopausa,secura vaginal,2
2026-04-11,emergentes,sepsis,16
2026-04-11,alimentacao,síndrome de intestino irritável,1
2026-04-11,menopausa,síndrome do ovário poliquístico,2
2026-04-11,saude-mental,solidão,23
2026-04-11,saude-mental,stress,25
2026-04-11,saude-mental,suicídio,57
2026-04-11,menopausa,suores noturnos,3
2026-04-11,alimentacao,suplementos alimentares,4
2026-04-11,saude-mental,TDAH adulto,2
2026-04-11,menopausa,terapia hormonal,1
2026-04-11,saude-mental,terapia online,51
2026-04-11,alimentacao,ultraprocessados,1
2026-04-11,emergentes,vírus nipah,1
2026-04-12,alimentacao,açúcar e saúde,57
2026-04-12,saude-mental,alcoolismo,45
2026-04-12,alimentacao,alergias alimentares,1
2026-04-12,alimentacao,alimentação plant-based,1
2026-04-12,saude-mental,alzheimer,46
2026-04-12,alimentacao,anemia,40
2026-04-12,saude-mental,anorexia nervosa,21
2026-04-12,saude-mental,ansiedade,48
2026-04-12,saude-mental,automutilação,16
2026-04-12,emergentes,avc,38
2026-04-12,saude-mental,burnout,23
2026-04-12,emergentes,calor extremo e saúde,1
2026-04-12,menopausa,cancro da mama,43
2026-04-12,emergentes,candida auris,1
2026-04-12,menopausa,candidíase,21
2026-04-12,alimentacao,colesterol alto,11
2026-04-12,saude-mental,competências socioemocionais,1
2026-04-12,saude-mental,demência,48
2026-04-12,emergentes,dengue europa,54
2026-04-12,saude-mental,dependências,1
2026-04-12,saude-mental,depressão,4
2026-04-12,saude-mental,desinstitucionalização saúde mental,1
2026-04-12,alimentacao,diabetes tipo 2,14
2026-04-12,alimentacao,dieta cetogénica,1
2026-04-12,alimentacao,dieta mediterrânica,1
2026-04-12,alimentacao,doença celíaca,2
2026-04-12,emergentes,doenças cardiovasculares,1
2026-04-12,menopausa,doenças da tiroide,1
2026-04-12,menopausa,endometriose,34
2026-04-12,saude-mental,enxaqueca,35
2026-04-12,saude-mental,equipas comunitárias saúde mental,1
2026-04-12,menopausa,fitoterapia menopausa,1
2026-04-12,saude-mental,fobia social,1
2026-04-12,emergentes,gripe aviária H5N1,1
2026-04-12,menopausa,incontinência urinária,6
2026-04-12,saude-mental,insónia,5
2026-04-12,alimentacao,intolerância à lactose,1
2026-04-12,alimentacao,intolerância ao glúten,1
2026-04-12,alimentacao,jejum intermitente,15
2026-04-12,menopausa,libido menopausa,1
2026-04-12,saude-mental,literacia em saúde mental,1
2026-04-12,emergentes,long covid,69
2026-04-12,emergentes,lúpus,61
2026-04-12,menopausa,menopausa masculina,12
2026-04-12,menopausa,menopausa precoce,1
2026-04-12,menopausa,menopausa sintomas,44
2026-04-12,emergentes,microplásticos sangue,1
2026-04-12,emergentes,mpox portugal,1
2026-04-12,alimentacao,obesidade infantil,1
2026-04-12,menopausa,osteoporose,23
2026-04-12,saude-mental,pânico,30
2026-04-12,saude-mental,perturbação bipolar,1
2026-04-12,saude-mental,perturbação obsessivo-compulsiva,1
2026-04-12,saude-mental,perturbações do espectro do autismo,1
2026-04-12,menopausa,peso na menopausa,1
2026-04-12,emergentes,poluição e saúde,1
2026-04-12,alimentacao,pré-diabetes,1
2026-04-12,saude-mental,prevenção suicídio,1
2026-04-12,saude-mental,PTSD,19
2026-04-12,saude-mental,reabilitação psicossocial,1
2026-04-12,alimentacao,refluxo gastroesofágico,47
2026-04-12,emergentes,resistência antibióticos,1
2026-04-12,emergentes,sarampo surto,1
2026-04-12,saude-mental,saúde mental ensino superior,1
2026-04-12,saude-mental,saúde mental escolar,1
2026-04-12,saude-mental,saúde mental jovens,1
2026-04-12,saude-mental,saúde mental no trabalho,1
2026-04-12,saude-mental,saúde mental sem-abrigo,1
2026-04-12,menopausa,secura vaginal,2
2026-04-12,emergentes,sepsis,18
2026-04-12,alimentacao,síndrome de intestino irritável,1
2026-04-12,menopausa,síndrome do ovário poliquístico,2
2026-04-12,saude-mental,solidão,25
2026-04-12,saude-mental,stress,28
2026-04-12,saude-mental,suicídio,51
2026-04-12,menopausa,suores noturnos,3
2026-04-12,alimentacao,suplementos alimentares,5
2026-04-12,saude-mental,TDAH adulto,2
2026-04-12,menopausa,terapia hormonal,1
2026-04-12,saude-mental,terapia online,48
2026-04-12,alimentacao,ultraprocessados,1
2026-04-12,emergentes,vírus nipah,1
2026-08-03,alimentacao,açúcar e saúde,0
2026-08-03,saude-mental,alcoolismo,9
2026-08-03,alimentacao,alergias alimentares,25
2026-08-03,alimentacao,alimentação plant-based,0
2026-08-03,saude-mental,alzheimer,16
2026-08-03,alimentacao,anemia,37
2026-08-03,saude-mental,anorexia nervosa,2
2026-08-03,saude-mental,ansiedade,65
2026-08-03,saude-mental,automutilação,0
2026-08-03,emergentes,avc,59
2026-08-03,saude-mental,burnout,40
2026-08-03,emergentes,calor extremo e saúde,0
2026-08-03,menopausa,cancro da mama,30
2026-08-03,emergentes,candida auris,2
2026-08-03,menopausa,candidíase,31
2026-08-03,alimentacao,colesterol alto,18
2026-08-03,saude-mental,competências socioemocionais,0
2026-08-03,saude-mental,demência,27
2026-08-03,emergentes,dengue europa,0
2026-08-03,saude-mental,dependências,23
2026-08-03,saude-mental,depressão,38
2026-08-03,saude-mental,desinstitucionalização saúde mental,0
2026-08-03,alimentacao,diabetes tipo 2,4
2026-08-03,alimentacao,dieta cetogénica,0
2026-08-03,alimentacao,dieta mediterrânica,25
2026-08-03,alimentacao,doença celíaca,1
2026-08-03,emergentes,doenças cardiovasculares,0
2026-08-03,menopausa,doenças da tiroide,0
2026-08-03,menopausa,endometriose,40
2026-08-03,saude-mental,enxaqueca,39
2026-08-03,saude-mental,equipas comunitárias saúde mental,0
2026-08-03,menopausa,fitoterapia menopausa,0
2026-08-03,saude-mental,fobia social,0
2026-08-03,emergentes,gripe aviária H5N1,0
2026-08-03,menopausa,incontinência urinária,42
2026-08-03,saude-mental,insónia,64
2026-08-03,alimentacao,intolerância à lactose,1
2026-08-03,alimentacao,intolerância ao glúten,0
2026-08-03,alimentacao,jejum intermitente,14
2026-08-03,menopausa,libido menopausa,0
2026-08-03,saude-mental,literacia em saúde mental,0
2026-08-03,emergentes,long covid,64
2026-08-03,emergentes,lúpus,32
2026-08-03,menopausa,menopausa masculina,0
2026-08-03,menopausa,menopausa precoce,0
2026-08-03,menopausa,menopausa sintomas,49
2026-08-03,emergentes,microplásticos sangue,0
2026-08-03,emergentes,mpox portugal,0
2026-08-03,alimentacao,obesidade infantil,0
2026-08-03,menopausa,osteoporose,24
2026-08-03,saude-mental,pânico,10
2026-08-03,saude-mental,perturbação bipolar,0
2026-08-03,saude-mental,perturbação obsessivo-compulsiva,0
2026-08-03,saude-mental,perturbações do espectro do autismo,0
2026-08-03,menopausa,peso na menopausa,0
2026-08-03,emergentes,poluição e saúde,0
2026-08-03,alimentacao,pré-diabetes,1
2026-08-03,saude-mental,prevenção suicídio,0
2026-08-03,saude-mental,PTSD,16
2026-08-03,saude-mental,reabilitação psicossocial,0
2026-08-03,alimentacao,refluxo gastroesofágico,13
2026-08-03,emergentes,resistência antibióticos,0
2026-08-03,emergentes,sarampo surto,0
2026-08-03,saude-mental,saúde mental ensino superior,0
2026-08-03,saude-mental,saúde mental escolar,0
2026-08-03,saude-mental,saúde mental jovens,0
2026-08-03,saude-mental,saúde mental no trabalho,0
2026-08-03,saude-mental,saúde mental sem-abrigo,0
2026-08-03,menopausa,secura vaginal,30
2026-08-03,emergentes,sepsis,15
2026-08-03,alimentacao,síndrome de intestino irritável,0
2026-08-03,menopausa,síndrome do ovário poliquístico,0
2026-08-03,saude-mental,solidão,8
2026-08-03,saude-mental,stress,24
2026-08-03,saude-mental,suicídio,18
2026-08-03,menopausa,suores noturnos,0
2026-08-03,alimentacao,suplementos alimentares,62
2026-08-03,saude-mental,TDAH adulto,0
2026-08-03,menopausa,terapia hormonal,2
2026-08-03,saude-mental,terapia online,46
2026-08-03,alimentacao,ultraprocessados,0
2026-08-03,emergentes,vírus nipah,1
2026-08-10,alimentacao,açúcar e saúde,0
2026-08-10,saude-mental,alcoolismo,9
2026-08-10,alimentacao,alergias alimentares,25
2026-08-10,alimentacao,alimentação plant-based,0
2026-08-10,saude-mental,alzheimer,16
2026-08-10,alimentacao,anemia,37
2026-08-10,saude-mental,anorexia nervosa,2
2026-08-10,saude-mental,ansiedade,65
2026-08-10,saude-mental,automutilação,0
2026-08-10,emergentes,avc,59
2026-08-10,saude-mental,burnout,40
2026-08-10,emergentes,calor extremo e saúde,0
2026-08-10,menopausa,cancro da mama,30
2026-08-10,emergentes,candida auris,2
2026-08-10,menopausa,candidíase,31
2026-08-10,alimentacao,colesterol alto,18
2026-08-10,saude-mental,competências socioemocionais,0
2026-08-10,saude-mental,demência,27
2026-08-10,emergentes,dengue europa,0
2026-08-10,saude-mental,dependências,25
2026-08-10,saude-mental,depressão,38
2026-08-10,saude-mental,desinstitucionalização saúde mental,0
2026-08-10,alimentacao,diabetes tipo 2,4
2026-08-10,alimentacao,dieta cetogénica,0
2026-08-10,alimentacao,dieta mediterrânica,25
2026-08-10,alimentacao,doença celíaca,1
2026-08-10,emergentes,doenças cardiovasculares,0
2026-08-10,menopausa,doenças da tiroide,0
2026-08-10,menopausa,endometriose,40
2026-08-10,saude-mental,enxaqueca,39
2026-08-10,saude-mental,equipas comunitárias saúde mental,0
2026-08-10,menopausa,fitoterapia menopausa,0
2026-08-10,saude-mental,fobia social,0
2026-08-10,emergentes,gripe aviária H5N1,0
2026-08-10,menopausa,incontinência urinária,1
2026-08-10,saude-mental,insónia,2
2026-08-10,alimentacao,intolerância à lactose,1
2026-08-10,alimentacao,intolerância ao glúten,0
2026-08-10,alimentacao,jejum intermitente,21
2026-08-10,menopausa,libido menopausa,0
2026-08-10,saude-mental,literacia em saúde mental,0
2026-08-10,emergentes,long covid,0
2026-08-10,emergentes,lúpus,32
2026-08-10,menopausa,menopausa masculina,0
2026-08-10,menopausa,menopausa precoce,2
2026-08-10,menopausa,menopausa sintomas,49
2026-08-10,emergentes,microplásticos sangue,0
2026-08-10,emergentes,mpox portugal,0
2026-08-10,alimentacao,obesidade infantil,0
2026-08-10,menopausa,osteoporose,24
2026-08-10,saude-mental,pânico,6
2026-08-10,saude-mental,perturbação bipolar,0
2026-08-10,saude-mental,perturbação obsessivo-compulsiva,0
2026-08-10,saude-mental,perturbações do espectro do autismo,0
2026-08-10,menopausa,peso na menopausa,0
2026-08-10,emergentes,poluição e saúde,0
2026-08-10,alimentacao,pré-diabetes,0
2026-08-10,saude-mental,prevenção suicídio,0
2026-08-10,saude-mental,PTSD,14
2026-08-10,saude-mental,reabilitação psicossocial,0
2026-08-10,alimentacao,refluxo gastroesofágico,13
2026-08-10,emergentes,resistência antibióticos,0
2026-08-10,emergentes,sarampo surto,0
2026-08-10,saude-mental,saúde mental ensino superior,0
2026-08-10,saude-mental,saúde mental escolar,0
2026-08-10,saude-mental,saúde mental jovens,0
2026-08-10,saude-mental,saúde mental no trabalho,0
2026-08-10,saude-mental,saúde mental sem-abrigo,0
2026-08-10,menopausa,secura vaginal,30
2026-08-10,emergentes,sepsis,22
2026-08-10,alimentacao,síndrome de intestino irritável,0
2026-08-10,menopausa,síndrome do ovário poliquístico,0
2026-08-10,saude-mental,solidão,8
2026-08-10,saude-mental,stress,22
2026-08-10,saude-mental,suicídio,18
2026-08-10,menopausa,suores noturnos,0
2026-08-10,alimentacao,suplementos alimentares,62
2026-08-10,saude-mental,TDAH adulto,0
2026-08-10,menopausa,terapia hormonal,0
2026-08-10,saude-mental,terapia online,46
2026-08-10,alimentacao,ultraprocessados,0
2026-08-10,emergentes,vírus nipah,1
